Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
08/19/2025 10:13:20,System.Runtime,IL Bytes Jitted (B),Metric,456853
08/19/2025 10:13:20,System.Runtime,Number of Methods Jitted,Metric,6520
08/19/2025 10:13:20,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
08/19/2025 10:13:21,System.Runtime,CPU Usage (%),Metric,0
08/19/2025 10:13:21,System.Runtime,Working Set (MB),Metric,137.678848
08/19/2025 10:13:21,System.Runtime,GC Heap Size (MB),Metric,33.843472
08/19/2025 10:13:21,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:21,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:21,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:21,System.Runtime,Gen 0 GC Budget (MB),Metric,12
08/19/2025 10:13:21,System.Runtime,ThreadPool Thread Count,Metric,2
08/19/2025 10:13:21,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
08/19/2025 10:13:21,System.Runtime,ThreadPool Queue Length,Metric,0
08/19/2025 10:13:21,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
08/19/2025 10:13:21,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
08/19/2025 10:13:21,System.Runtime,Number of Active Timers,Metric,2
08/19/2025 10:13:21,System.Runtime,GC Fragmentation (%),Metric,0.39150997849896824
08/19/2025 10:13:21,System.Runtime,GC Committed Bytes (MB),Metric,38.313984
08/19/2025 10:13:21,System.Runtime,Exception Count (Count / 1 sec),Rate,0
08/19/2025 10:13:21,System.Runtime,% Time in GC since last GC (%),Metric,28
08/19/2025 10:13:21,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
08/19/2025 10:13:21,System.Runtime,Gen 0 Size (B),Metric,0
08/19/2025 10:13:21,System.Runtime,Gen 1 Size (B),Metric,6371424
08/19/2025 10:13:21,System.Runtime,Gen 2 Size (B),Metric,19687984
08/19/2025 10:13:21,System.Runtime,LOH Size (B),Metric,289096
08/19/2025 10:13:21,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262312
08/19/2025 10:13:21,System.Runtime,Number of Assemblies Loaded,Metric,124
08/19/2025 10:13:21,System.Runtime,IL Bytes Jitted (B),Metric,456853
08/19/2025 10:13:21,System.Runtime,Number of Methods Jitted,Metric,6520
08/19/2025 10:13:21,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
08/19/2025 10:13:22,System.Runtime,CPU Usage (%),Metric,0
08/19/2025 10:13:22,System.Runtime,Working Set (MB),Metric,137.678848
08/19/2025 10:13:22,System.Runtime,GC Heap Size (MB),Metric,33.851696
08/19/2025 10:13:22,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:22,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:22,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:22,System.Runtime,Gen 0 GC Budget (MB),Metric,12
08/19/2025 10:13:22,System.Runtime,ThreadPool Thread Count,Metric,2
08/19/2025 10:13:22,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
08/19/2025 10:13:22,System.Runtime,ThreadPool Queue Length,Metric,0
08/19/2025 10:13:22,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
08/19/2025 10:13:22,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
08/19/2025 10:13:22,System.Runtime,Number of Active Timers,Metric,2
08/19/2025 10:13:22,System.Runtime,GC Fragmentation (%),Metric,0.39150997849896824
08/19/2025 10:13:22,System.Runtime,GC Committed Bytes (MB),Metric,38.313984
08/19/2025 10:13:22,System.Runtime,Exception Count (Count / 1 sec),Rate,0
08/19/2025 10:13:22,System.Runtime,% Time in GC since last GC (%),Metric,28
08/19/2025 10:13:22,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
08/19/2025 10:13:22,System.Runtime,Gen 0 Size (B),Metric,0
08/19/2025 10:13:22,System.Runtime,Gen 1 Size (B),Metric,6371424
08/19/2025 10:13:22,System.Runtime,Gen 2 Size (B),Metric,19687984
08/19/2025 10:13:22,System.Runtime,LOH Size (B),Metric,289096
08/19/2025 10:13:22,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262312
08/19/2025 10:13:22,System.Runtime,Number of Assemblies Loaded,Metric,124
08/19/2025 10:13:22,System.Runtime,IL Bytes Jitted (B),Metric,456853
08/19/2025 10:13:22,System.Runtime,Number of Methods Jitted,Metric,6520
08/19/2025 10:13:22,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
08/19/2025 10:13:23,System.Runtime,CPU Usage (%),Metric,0
08/19/2025 10:13:23,System.Runtime,Working Set (MB),Metric,137.678848
08/19/2025 10:13:23,System.Runtime,GC Heap Size (MB),Metric,33.85992
08/19/2025 10:13:23,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:23,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:23,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:23,System.Runtime,Gen 0 GC Budget (MB),Metric,12
08/19/2025 10:13:23,System.Runtime,ThreadPool Thread Count,Metric,2
08/19/2025 10:13:23,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
08/19/2025 10:13:23,System.Runtime,ThreadPool Queue Length,Metric,0
08/19/2025 10:13:23,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
08/19/2025 10:13:23,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
08/19/2025 10:13:23,System.Runtime,Number of Active Timers,Metric,2
08/19/2025 10:13:23,System.Runtime,GC Fragmentation (%),Metric,0.39150997849896824
08/19/2025 10:13:23,System.Runtime,GC Committed Bytes (MB),Metric,38.313984
08/19/2025 10:13:23,System.Runtime,Exception Count (Count / 1 sec),Rate,0
08/19/2025 10:13:23,System.Runtime,% Time in GC since last GC (%),Metric,28
08/19/2025 10:13:23,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
08/19/2025 10:13:23,System.Runtime,Gen 0 Size (B),Metric,0
08/19/2025 10:13:23,System.Runtime,Gen 1 Size (B),Metric,6371424
08/19/2025 10:13:23,System.Runtime,Gen 2 Size (B),Metric,19687984
08/19/2025 10:13:23,System.Runtime,LOH Size (B),Metric,289096
08/19/2025 10:13:23,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262312
08/19/2025 10:13:23,System.Runtime,Number of Assemblies Loaded,Metric,124
08/19/2025 10:13:23,System.Runtime,IL Bytes Jitted (B),Metric,456853
08/19/2025 10:13:23,System.Runtime,Number of Methods Jitted,Metric,6520
08/19/2025 10:13:23,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
08/19/2025 10:13:24,System.Runtime,CPU Usage (%),Metric,0
08/19/2025 10:13:24,System.Runtime,Working Set (MB),Metric,137.678848
08/19/2025 10:13:24,System.Runtime,GC Heap Size (MB),Metric,33.868144
08/19/2025 10:13:24,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:24,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:24,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:24,System.Runtime,Gen 0 GC Budget (MB),Metric,12
08/19/2025 10:13:24,System.Runtime,ThreadPool Thread Count,Metric,2
08/19/2025 10:13:24,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
08/19/2025 10:13:24,System.Runtime,ThreadPool Queue Length,Metric,0
08/19/2025 10:13:24,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
08/19/2025 10:13:24,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
08/19/2025 10:13:24,System.Runtime,Number of Active Timers,Metric,2
08/19/2025 10:13:24,System.Runtime,GC Fragmentation (%),Metric,0.39150997849896824
08/19/2025 10:13:24,System.Runtime,GC Committed Bytes (MB),Metric,38.313984
08/19/2025 10:13:24,System.Runtime,Exception Count (Count / 1 sec),Rate,0
08/19/2025 10:13:24,System.Runtime,% Time in GC since last GC (%),Metric,28
08/19/2025 10:13:24,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
08/19/2025 10:13:24,System.Runtime,Gen 0 Size (B),Metric,0
08/19/2025 10:13:24,System.Runtime,Gen 1 Size (B),Metric,6371424
08/19/2025 10:13:24,System.Runtime,Gen 2 Size (B),Metric,19687984
08/19/2025 10:13:24,System.Runtime,LOH Size (B),Metric,289096
08/19/2025 10:13:24,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262312
08/19/2025 10:13:24,System.Runtime,Number of Assemblies Loaded,Metric,124
08/19/2025 10:13:24,System.Runtime,IL Bytes Jitted (B),Metric,456853
08/19/2025 10:13:24,System.Runtime,Number of Methods Jitted,Metric,6520
08/19/2025 10:13:24,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
08/19/2025 10:13:25,System.Runtime,CPU Usage (%),Metric,0
08/19/2025 10:13:25,System.Runtime,Working Set (MB),Metric,137.678848
08/19/2025 10:13:25,System.Runtime,GC Heap Size (MB),Metric,33.868144
08/19/2025 10:13:25,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:25,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:25,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:25,System.Runtime,Gen 0 GC Budget (MB),Metric,12
08/19/2025 10:13:25,System.Runtime,ThreadPool Thread Count,Metric,2
08/19/2025 10:13:25,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
08/19/2025 10:13:25,System.Runtime,ThreadPool Queue Length,Metric,0
08/19/2025 10:13:25,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
08/19/2025 10:13:25,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
08/19/2025 10:13:25,System.Runtime,Number of Active Timers,Metric,2
08/19/2025 10:13:25,System.Runtime,GC Fragmentation (%),Metric,0.39150997849896824
08/19/2025 10:13:25,System.Runtime,GC Committed Bytes (MB),Metric,38.313984
08/19/2025 10:13:25,System.Runtime,Exception Count (Count / 1 sec),Rate,0
08/19/2025 10:13:25,System.Runtime,% Time in GC since last GC (%),Metric,28
08/19/2025 10:13:25,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
08/19/2025 10:13:25,System.Runtime,Gen 0 Size (B),Metric,0
08/19/2025 10:13:25,System.Runtime,Gen 1 Size (B),Metric,6371424
08/19/2025 10:13:25,System.Runtime,Gen 2 Size (B),Metric,19687984
08/19/2025 10:13:25,System.Runtime,LOH Size (B),Metric,289096
08/19/2025 10:13:25,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262312
08/19/2025 10:13:25,System.Runtime,Number of Assemblies Loaded,Metric,124
08/19/2025 10:13:25,System.Runtime,IL Bytes Jitted (B),Metric,456853
08/19/2025 10:13:25,System.Runtime,Number of Methods Jitted,Metric,6520
08/19/2025 10:13:25,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
08/19/2025 10:13:26,System.Runtime,CPU Usage (%),Metric,0
08/19/2025 10:13:26,System.Runtime,Working Set (MB),Metric,137.678848
08/19/2025 10:13:26,System.Runtime,GC Heap Size (MB),Metric,33.876368
08/19/2025 10:13:26,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:26,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:26,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:26,System.Runtime,Gen 0 GC Budget (MB),Metric,12
08/19/2025 10:13:26,System.Runtime,ThreadPool Thread Count,Metric,2
08/19/2025 10:13:26,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
08/19/2025 10:13:26,System.Runtime,ThreadPool Queue Length,Metric,0
08/19/2025 10:13:26,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
08/19/2025 10:13:26,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
08/19/2025 10:13:26,System.Runtime,Number of Active Timers,Metric,2
08/19/2025 10:13:26,System.Runtime,GC Fragmentation (%),Metric,0.39150997849896824
08/19/2025 10:13:26,System.Runtime,GC Committed Bytes (MB),Metric,38.313984
08/19/2025 10:13:26,System.Runtime,Exception Count (Count / 1 sec),Rate,0
08/19/2025 10:13:26,System.Runtime,% Time in GC since last GC (%),Metric,28
08/19/2025 10:13:26,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
08/19/2025 10:13:26,System.Runtime,Gen 0 Size (B),Metric,0
08/19/2025 10:13:26,System.Runtime,Gen 1 Size (B),Metric,6371424
08/19/2025 10:13:26,System.Runtime,Gen 2 Size (B),Metric,19687984
08/19/2025 10:13:26,System.Runtime,LOH Size (B),Metric,289096
08/19/2025 10:13:26,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262312
08/19/2025 10:13:26,System.Runtime,Number of Assemblies Loaded,Metric,124
08/19/2025 10:13:26,System.Runtime,IL Bytes Jitted (B),Metric,456853
08/19/2025 10:13:26,System.Runtime,Number of Methods Jitted,Metric,6520
08/19/2025 10:13:26,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
08/19/2025 10:13:27,System.Runtime,CPU Usage (%),Metric,0
08/19/2025 10:13:27,System.Runtime,Working Set (MB),Metric,137.678848
08/19/2025 10:13:27,System.Runtime,GC Heap Size (MB),Metric,33.884592
08/19/2025 10:13:27,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:27,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:27,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:27,System.Runtime,Gen 0 GC Budget (MB),Metric,12
08/19/2025 10:13:27,System.Runtime,ThreadPool Thread Count,Metric,2
08/19/2025 10:13:27,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
08/19/2025 10:13:27,System.Runtime,ThreadPool Queue Length,Metric,0
08/19/2025 10:13:27,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
08/19/2025 10:13:27,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
08/19/2025 10:13:27,System.Runtime,Number of Active Timers,Metric,2
08/19/2025 10:13:27,System.Runtime,GC Fragmentation (%),Metric,0.39150997849896824
08/19/2025 10:13:27,System.Runtime,GC Committed Bytes (MB),Metric,38.313984
08/19/2025 10:13:27,System.Runtime,Exception Count (Count / 1 sec),Rate,0
08/19/2025 10:13:27,System.Runtime,% Time in GC since last GC (%),Metric,28
08/19/2025 10:13:27,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
08/19/2025 10:13:27,System.Runtime,Gen 0 Size (B),Metric,0
08/19/2025 10:13:27,System.Runtime,Gen 1 Size (B),Metric,6371424
08/19/2025 10:13:27,System.Runtime,Gen 2 Size (B),Metric,19687984
08/19/2025 10:13:27,System.Runtime,LOH Size (B),Metric,289096
08/19/2025 10:13:27,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262312
08/19/2025 10:13:27,System.Runtime,Number of Assemblies Loaded,Metric,124
08/19/2025 10:13:27,System.Runtime,IL Bytes Jitted (B),Metric,456853
08/19/2025 10:13:27,System.Runtime,Number of Methods Jitted,Metric,6520
08/19/2025 10:13:27,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
08/19/2025 10:13:28,System.Runtime,CPU Usage (%),Metric,0
08/19/2025 10:13:28,System.Runtime,Working Set (MB),Metric,137.678848
08/19/2025 10:13:28,System.Runtime,GC Heap Size (MB),Metric,33.884592
08/19/2025 10:13:28,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:28,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:28,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:28,System.Runtime,Gen 0 GC Budget (MB),Metric,12
08/19/2025 10:13:28,System.Runtime,ThreadPool Thread Count,Metric,2
08/19/2025 10:13:28,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
08/19/2025 10:13:28,System.Runtime,ThreadPool Queue Length,Metric,0
08/19/2025 10:13:28,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,2
08/19/2025 10:13:28,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
08/19/2025 10:13:28,System.Runtime,Number of Active Timers,Metric,2
08/19/2025 10:13:28,System.Runtime,GC Fragmentation (%),Metric,0.39150997849896824
08/19/2025 10:13:28,System.Runtime,GC Committed Bytes (MB),Metric,38.313984
08/19/2025 10:13:28,System.Runtime,Exception Count (Count / 1 sec),Rate,0
08/19/2025 10:13:28,System.Runtime,% Time in GC since last GC (%),Metric,28
08/19/2025 10:13:28,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
08/19/2025 10:13:28,System.Runtime,Gen 0 Size (B),Metric,0
08/19/2025 10:13:28,System.Runtime,Gen 1 Size (B),Metric,6371424
08/19/2025 10:13:28,System.Runtime,Gen 2 Size (B),Metric,19687984
08/19/2025 10:13:28,System.Runtime,LOH Size (B),Metric,289096
08/19/2025 10:13:28,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262312
08/19/2025 10:13:28,System.Runtime,Number of Assemblies Loaded,Metric,124
08/19/2025 10:13:28,System.Runtime,IL Bytes Jitted (B),Metric,456853
08/19/2025 10:13:28,System.Runtime,Number of Methods Jitted,Metric,6520
08/19/2025 10:13:28,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
08/19/2025 10:13:29,System.Runtime,CPU Usage (%),Metric,0
08/19/2025 10:13:29,System.Runtime,Working Set (MB),Metric,137.678848
08/19/2025 10:13:29,System.Runtime,GC Heap Size (MB),Metric,33.892816
08/19/2025 10:13:29,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:29,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:29,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:29,System.Runtime,Gen 0 GC Budget (MB),Metric,12
08/19/2025 10:13:29,System.Runtime,ThreadPool Thread Count,Metric,2
08/19/2025 10:13:29,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
08/19/2025 10:13:29,System.Runtime,ThreadPool Queue Length,Metric,0
08/19/2025 10:13:29,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
08/19/2025 10:13:29,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
08/19/2025 10:13:29,System.Runtime,Number of Active Timers,Metric,2
08/19/2025 10:13:29,System.Runtime,GC Fragmentation (%),Metric,0.39150997849896824
08/19/2025 10:13:29,System.Runtime,GC Committed Bytes (MB),Metric,38.313984
08/19/2025 10:13:29,System.Runtime,Exception Count (Count / 1 sec),Rate,0
08/19/2025 10:13:29,System.Runtime,% Time in GC since last GC (%),Metric,28
08/19/2025 10:13:29,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
08/19/2025 10:13:29,System.Runtime,Gen 0 Size (B),Metric,0
08/19/2025 10:13:29,System.Runtime,Gen 1 Size (B),Metric,6371424
08/19/2025 10:13:29,System.Runtime,Gen 2 Size (B),Metric,19687984
08/19/2025 10:13:29,System.Runtime,LOH Size (B),Metric,289096
08/19/2025 10:13:29,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262312
08/19/2025 10:13:29,System.Runtime,Number of Assemblies Loaded,Metric,124
08/19/2025 10:13:29,System.Runtime,IL Bytes Jitted (B),Metric,456853
08/19/2025 10:13:29,System.Runtime,Number of Methods Jitted,Metric,6520
08/19/2025 10:13:29,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
08/19/2025 10:13:30,System.Runtime,CPU Usage (%),Metric,0
08/19/2025 10:13:30,System.Runtime,Working Set (MB),Metric,137.678848
08/19/2025 10:13:30,System.Runtime,GC Heap Size (MB),Metric,33.90104
08/19/2025 10:13:30,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:30,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:30,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:30,System.Runtime,Gen 0 GC Budget (MB),Metric,12
08/19/2025 10:13:30,System.Runtime,ThreadPool Thread Count,Metric,2
08/19/2025 10:13:30,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
08/19/2025 10:13:30,System.Runtime,ThreadPool Queue Length,Metric,0
08/19/2025 10:13:30,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
08/19/2025 10:13:30,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
08/19/2025 10:13:30,System.Runtime,Number of Active Timers,Metric,2
08/19/2025 10:13:30,System.Runtime,GC Fragmentation (%),Metric,0.39150997849896824
08/19/2025 10:13:30,System.Runtime,GC Committed Bytes (MB),Metric,38.313984
08/19/2025 10:13:30,System.Runtime,Exception Count (Count / 1 sec),Rate,0
08/19/2025 10:13:30,System.Runtime,% Time in GC since last GC (%),Metric,28
08/19/2025 10:13:30,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
08/19/2025 10:13:30,System.Runtime,Gen 0 Size (B),Metric,0
08/19/2025 10:13:30,System.Runtime,Gen 1 Size (B),Metric,6371424
08/19/2025 10:13:30,System.Runtime,Gen 2 Size (B),Metric,19687984
08/19/2025 10:13:30,System.Runtime,LOH Size (B),Metric,289096
08/19/2025 10:13:30,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262312
08/19/2025 10:13:30,System.Runtime,Number of Assemblies Loaded,Metric,124
08/19/2025 10:13:30,System.Runtime,IL Bytes Jitted (B),Metric,456853
08/19/2025 10:13:30,System.Runtime,Number of Methods Jitted,Metric,6520
08/19/2025 10:13:30,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
08/19/2025 10:13:31,System.Runtime,CPU Usage (%),Metric,0
08/19/2025 10:13:31,System.Runtime,Working Set (MB),Metric,137.678848
08/19/2025 10:13:31,System.Runtime,GC Heap Size (MB),Metric,33.90104
08/19/2025 10:13:31,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:31,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:31,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:31,System.Runtime,Gen 0 GC Budget (MB),Metric,12
08/19/2025 10:13:31,System.Runtime,ThreadPool Thread Count,Metric,2
08/19/2025 10:13:31,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
08/19/2025 10:13:31,System.Runtime,ThreadPool Queue Length,Metric,0
08/19/2025 10:13:31,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
08/19/2025 10:13:31,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
08/19/2025 10:13:31,System.Runtime,Number of Active Timers,Metric,2
08/19/2025 10:13:31,System.Runtime,GC Fragmentation (%),Metric,0.39150997849896824
08/19/2025 10:13:31,System.Runtime,GC Committed Bytes (MB),Metric,38.313984
08/19/2025 10:13:31,System.Runtime,Exception Count (Count / 1 sec),Rate,0
08/19/2025 10:13:31,System.Runtime,% Time in GC since last GC (%),Metric,28
08/19/2025 10:13:31,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
08/19/2025 10:13:31,System.Runtime,Gen 0 Size (B),Metric,0
08/19/2025 10:13:31,System.Runtime,Gen 1 Size (B),Metric,6371424
08/19/2025 10:13:31,System.Runtime,Gen 2 Size (B),Metric,19687984
08/19/2025 10:13:31,System.Runtime,LOH Size (B),Metric,289096
08/19/2025 10:13:31,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262312
08/19/2025 10:13:31,System.Runtime,Number of Assemblies Loaded,Metric,124
08/19/2025 10:13:31,System.Runtime,IL Bytes Jitted (B),Metric,456853
08/19/2025 10:13:31,System.Runtime,Number of Methods Jitted,Metric,6520
08/19/2025 10:13:31,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
08/19/2025 10:13:32,System.Runtime,CPU Usage (%),Metric,0
08/19/2025 10:13:32,System.Runtime,Working Set (MB),Metric,137.674752
08/19/2025 10:13:32,System.Runtime,GC Heap Size (MB),Metric,33.909264
08/19/2025 10:13:32,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:32,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:32,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:32,System.Runtime,Gen 0 GC Budget (MB),Metric,12
08/19/2025 10:13:32,System.Runtime,ThreadPool Thread Count,Metric,2
08/19/2025 10:13:32,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
08/19/2025 10:13:32,System.Runtime,ThreadPool Queue Length,Metric,0
08/19/2025 10:13:32,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
08/19/2025 10:13:32,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
08/19/2025 10:13:32,System.Runtime,Number of Active Timers,Metric,2
08/19/2025 10:13:32,System.Runtime,GC Fragmentation (%),Metric,0.39150997849896824
08/19/2025 10:13:32,System.Runtime,GC Committed Bytes (MB),Metric,38.313984
08/19/2025 10:13:32,System.Runtime,Exception Count (Count / 1 sec),Rate,0
08/19/2025 10:13:32,System.Runtime,% Time in GC since last GC (%),Metric,28
08/19/2025 10:13:32,System.Runtime,Time paused by GC (ms / 1 sec),Rate,0
08/19/2025 10:13:32,System.Runtime,Gen 0 Size (B),Metric,0
08/19/2025 10:13:32,System.Runtime,Gen 1 Size (B),Metric,6371424
08/19/2025 10:13:32,System.Runtime,Gen 2 Size (B),Metric,19687984
08/19/2025 10:13:32,System.Runtime,LOH Size (B),Metric,289096
08/19/2025 10:13:32,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,262312
08/19/2025 10:13:32,System.Runtime,Number of Assemblies Loaded,Metric,124
08/19/2025 10:13:32,System.Runtime,IL Bytes Jitted (B),Metric,456853
08/19/2025 10:13:32,System.Runtime,Number of Methods Jitted,Metric,6520
08/19/2025 10:13:32,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
08/19/2025 10:13:33,System.Runtime,CPU Usage (%),Metric,0
08/19/2025 10:13:33,System.Runtime,Working Set (MB),Metric,137.678848
08/19/2025 10:13:33,System.Runtime,GC Heap Size (MB),Metric,33.917488
08/19/2025 10:13:33,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:33,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:33,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
08/19/2025 10:13:33,System.Runtime,Gen 0 GC Budget (MB),Metric,12
08/19/2025 10:13:33,System.Runtime,ThreadPool Thread Count,Metric,2
08/19/2025 10:13:33,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
08/19/2025 10:13:33,System.Runtime,ThreadPool Queue Length,Metric,0
08/19/2025 10:13:33,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
08/19/2025 10:13:33,System.Runtime,Allocation Rate (B / 1 sec),Rate,8200
08/19/2025 10:13:33,System.Runtime,Number of Active Timers,Metric,2
